OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN
January,Monday,2021,10,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.58636637067973,43.73250157775078,1,0,0,0,0
January,Monday,2021,6,D31,,NO,NO,YES,027,York University Heights (27),-79.49104229993728,43.76349715607369,1,0,0,0,0
January,Monday,2021,9,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.27322987276965,43.693390029657984,1,0,0,0,0
January,Monday,2021,10,D55,,NO,NO,YES,057,Broadview North (57),-79.34645500825542,43.68318758219857,1,0,0,0,0
January,Monday,2021,10,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.38817085960413,43.681147734683854,1,0,0,0,0
January,Monday,2021,9,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.52430400995499,43.75598418741566,1,0,0,0,0
January,Monday,2021,8,D12,,NO,NO,YES,110,Keelesdale-Eglinton West (110),-79.47157940275883,43.68212091045997,1,0,0,0,0
January,Monday,2021,7,D55,,NO,NO,YES,070,South Riverdale (70),-79.34697697013733,43.65100869136317,1,0,0,0,0
January,Monday,2021,6,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26078194737595,43.76835836470693,1,0,0,0,0
January,Monday,2021,10,D52,,NO,NO,YES,164,Wellington Place (164),-79.39284323733442,43.64731758642124,1,0,0,0,0
January,Monday,2021,12,D22,,NO,YES,NO,016,Stonegate-Queensway (16),-79.50592582354352,43.62228998062139,1,0,0,0,0
January,Monday,2021,15,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.4430868175514,43.67802091468211,1,0,0,0,0
January,Monday,2021,9,D42,,NO,YES,YES,148,East L'Amoreaux (148),-79.29370430510234,43.79576620230075,1,0,0,0,0
January,Monday,2021,8,D23,,YES,NO,NO,005,Elms-Old Rexdale (5),-79.55891726685746,43.72311182088956,1,0,0,0,0
January,Monday,2021,8,D41,,NO,YES,YES,119,Wexford/Maryvale (119),-79.31019887246735,43.759048722254704,1,0,0,0,0
January,Monday,2021,5,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.54672195820916,43.697046477608836,1,0,0,0,0
January,Monday,2021,14,D23,,NO,NO,YES,007,Willowridge-Martingrove-Richview (7),-79.57061557829745,43.68996098457645,1,0,0,0,0
January,Monday,2021,13,D31,,NO,NO,YES,021,Humber Summit (21),-79.54236519998109,43.75207238680615,1,0,0,0,0
January,Monday,2021,14,D53,,NO,NO,YES,103,Lawrence Park South (103),-79.41344871927643,43.716965271768494,1,0,0,0,0
January,Monday,2021,0,D42,,NO,NO,YES,146,Malvern East (146),-79.21772186773508,43.79813039242849,1,0,0,0,0
January,Monday,2021,20,D12,,NO,YES,YES,091,Weston-Pelham Park (91),-79.46303931705476,43.67358003425494,1,0,0,0,0
January,Monday,2021,16,D41,,NO,NO,YES,126,Dorset Park (126),-79.2913508880576,43.763422433188346,1,0,0,0,0
January,Tuesday,2021,7,D31,,NO,NO,YES,027,York University Heights (27),-79.48826730101463,43.76408215220628,1,0,0,0,0
January,Tuesday,2021,12,D31,,NO,NO,YES,027,York University Heights (27),-79.48826730101463,43.76408215220628,1,0,0,0,0
January,Tuesday,2021,20,D14,,NO,YES,NO,164,Wellington Place (164),-79.3996131335267,43.64592688503056,1,0,0,0,0
January,Tuesday,2021,23,D55,,NO,NO,YES,065,Greenwood-Coxwell (65),-79.32619012966035,43.68280850848543,1,0,0,0,0
January,Tuesday,2021,12,D31,,NO,NO,YES,027,York University Heights (27),-79.49104229993728,43.76349715607369,1,0,0,0,0
January,Tuesday,2021,16,D31,,NO,NO,YES,027,York University Heights (27),-79.50247150801111,43.770031277286,1,0,0,0,0
January,Tuesday,2021,16,D55,,NO,NO,YES,059,Danforth East York (59),-79.34025052177721,43.687623501699065,1,0,0,0,0
January,Tuesday,2021,12,D32,,NO,NO,YES,033,Clanton Park (33),-79.43927242683843,43.75205547160728,1,0,0,0,0
January,Tuesday,2021,9,D52,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39041694135284,43.65614889525265,1,0,0,0,0
January,Tuesday,2021,14,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.60008356076017,43.7429457668455,1,0,0,0,0
January,Tuesday,2021,15,D53,,NO,YES,NO,096,Casa Loma (96),-79.40693164371457,43.67774162498001,1,0,0,0,0
January,Tuesday,2021,12,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.55831954221152,43.697299268296064,1,0,0,0,0
January,Tuesday,2021,18,D55,,NO,YES,NO,064,Woodbine Corridor (64),-79.3182144388069,43.684519219879306,1,0,0,0,0
January,Tuesday,2021,17,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45659110799123,43.722606854939684,1,0,0,0,0
January,Tuesday,2021,21,D32,,NO,NO,YES,105,Lawrence Park North (105),-79.40613105072094,43.7345239766387,1,0,1,0,0
January,Tuesday,2021,16,D33,,NO,NO,YES,047,Don Valley Village (47),-79.34417324850713,43.79155204618623,1,0,0,0,0
January,Tuesday,2021,16,D31,,NO,NO,YES,024,Black Creek (24),-79.51881141299563,43.76191258672315,1,0,0,0,0
January,Tuesday,2021,12,D43,,NO,NO,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.22523617460678,43.75982960503854,1,0,0,0,0
January,Tuesday,2021,21,D53,,NO,YES,NO,056,Leaside-Bennington (56),-79.37406498716867,43.70630335329757,1,0,0,0,0
January,Tuesday,2021,0,D42,,NO,NO,YES,144,Morningside Heights (144),-79.19975946977212,43.80196899194465,1,0,0,0,0
January,Tuesday,2021,15,D53,,NO,NO,YES,056,Leaside-Bennington (56),-79.37406498716867,43.70630335329757,1,0,0,0,0
January,Tuesday,2021,18,D53,,NO,YES,NO,055,Thorncliffe Park (55),-79.36178060666835,43.70612627669638,1,0,0,0,0
January,Tuesday,2021,8,D52,,NO,YES,NO,078,Kensington-Chinatown (78),-79.39226264057866,43.65626849552174,1,0,0,0,0
January,Tuesday,2021,10,D32,,NO,NO,YES,038,Lansing-Westgate (38),-79.43400061001351,43.73737106234383,1,0,0,0,0
January,Tuesday,2021,7,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.25953315738977,43.765196368202645,1,0,0,0,0
January,Tuesday,2021,8,D14,,NO,NO,YES,085,South Parkdale (85),-79.43810522063032,43.63409438059739,1,0,0,0,0
January,Tuesday,2021,8,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29125420165427,43.74609214637711,1,0,0,0,0
January,Tuesday,2021,17,D53,,NO,NO,YES,099,Mount Pleasant East (99),-79.37835657723215,43.710836035389235,1,0,0,0,0
January,Tuesday,2021,14,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.59420116307606,43.74192057043431,1,0,0,0,0
January,Tuesday,2021,0,D42,,NO,NO,YES,144,Morningside Heights (144),-79.19905466857112,43.8002900921876,1,0,0,0,0
January,Tuesday,2021,9,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.36666165400118,43.650667689771275,1,0,0,0,0
January,Tuesday,2021,16,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.56125794371263,43.697930574419075,1,0,0,0,0
January,Tuesday,2021,9,D42,,YES,NO,NO,128,Agincourt South-Malvern West (128),-79.24519766401201,43.79252848388572,1,0,0,0,0
January,Tuesday,2021,16,D12,,NO,NO,YES,029,Maple Leaf (29),-79.48765434554822,43.70637125280654,1,0,0,0,0
January,Tuesday,2021,20,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.48026879650115,43.68332450582691,1,0,1,0,0
January,Tuesday,2021,16,D52,,NO,YES,NO,078,Kensington-Chinatown (78),-79.39041694135284,43.65614889525265,1,0,0,0,0
January,Tuesday,2021,14,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.41671802775933,43.65511499978482,1,0,0,0,0
January,Tuesday,2021,1,D23,,NO,YES,NO,002,Mount Olive-Silverstone-Jamestown (2),-79.58270907098886,43.74450537543357,1,0,0,0,0
January,Tuesday,2021,14,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.4430619697147,43.70721095752305,1,0,0,0,0
January,Tuesday,2021,7,D42,,NO,NO,YES,146,Malvern East (146),-79.23874077059025,43.79386448886356,1,0,0,0,0
January,Tuesday,2021,16,D13,,NO,NO,YES,101,Forest Hill South (101),-79.4255351054643,43.70100187141614,1,0,0,0,0
January,Tuesday,2021,13,D51,,NO,NO,YES,074,North St.James Town (74),-79.3783339514245,43.66628190538561,1,0,0,0,0
January,Tuesday,2021,15,D55,,NO,YES,NO,067,Playter Estates-Danforth (67),-79.35277709042374,43.67738725181948,1,0,0,0,0
January,Tuesday,2021,9,D55,,YES,NO,NO,062,East End-Danforth (62),-79.28706375673737,43.68053713899982,1,0,1,0,0
January,Tuesday,2021,17,D42,,NO,NO,YES,130,Milliken (130),-79.25290245931522,43.810885068717695,1,0,0,0,0
January,Tuesday,2021,7,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
January,Tuesday,2021,7,D32,,YES,NO,NO,036,Newtonbrook West (36),-79.42928044829249,43.79603352923705,1,0,0,0,0
January,Tuesday,2021,9,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45555095438385,43.706720155849794,1,0,0,0,0
January,Tuesday,2021,10,D32,,NO,NO,YES,035,Westminster-Branson (35),-79.44755973642219,43.792059308576384,1,0,0,0,0
January,Tuesday,2021,18,D55,,NO,NO,YES,058,Old East York (58),-79.33963622735183,43.69557020518646,1,0,0,0,0
January,Tuesday,2021,11,D53,,NO,NO,YES,099,Mount Pleasant East (99),-79.38795266406741,43.70635002616666,1,0,0,0,0
January,Tuesday,2021,9,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.38614815047765,43.67243591218894,1,0,0,0,0
January,Tuesday,2021,17,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.60984877616666,43.734040339130296,1,0,0,0,0
January,Tuesday,2021,16,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.5960321671447,43.73190247329126,1,0,0,0,0
January,Tuesday,2021,10,D33,,NO,YES,YES,048,Hillcrest Village (48),-79.36865256338201,43.79676687698793,1,0,0,0,0
January,Tuesday,2021,10,D43,,NO,YES,YES,138,Eglinton East (138),-79.245533449063,43.739918279161884,1,0,0,0,0
January,Tuesday,2021,14,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.46534928921928,43.69195558059519,1,0,0,0,0
January,Tuesday,2021,18,D13,,NO,NO,YES,107,Oakwood Village (107),-79.4408334974506,43.69265057389158,1,0,0,0,0
January,Tuesday,2021,16,D11,,NO,NO,YES,083,Dufferin Grove (83),-79.43756732080963,43.65156860093929,1,0,0,0,0
January,Tuesday,2021,18,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.38784294973205,43.67286831309028,1,0,1,0,0
January,Tuesday,2021,12,D31,,YES,NO,NO,024,Black Creek (24),-79.52634960367676,43.77311576867303,1,0,0,0,1
January,Tuesday,2021,13,D22,,NO,NO,YES,158,Islington (158),-79.54897768674259,43.64880302597315,1,0,0,0,0
January,Tuesday,2021,11,D43,,YES,NO,NO,156,Bendale-Glen Andrew (156),-79.25548783138898,43.77844966528539,1,0,1,0,0
January,Tuesday,2021,10,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.41241103279249,43.66487300922663,1,0,0,0,0
January,Tuesday,2021,14,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.49175221037646,43.66717775010317,1,0,0,0,0
January,Tuesday,2021,14,D55,,NO,NO,YES,060,Woodbine-Lumsden (60),-79.31400174460167,43.693172814036785,1,0,0,0,0
January,Tuesday,2021,15,D13,,YES,NO,NO,108,Briar Hill-Belgravia (108),-79.44107938149152,43.70223925992143,1,0,0,0,0
January,Tuesday,2021,19,D23,,YES,NO,NO,007,Willowridge-Martingrove-Richview (7),-79.57130437634204,43.685100027589556,1,0,1,0,0
January,Tuesday,2021,19,D42,,NO,NO,YES,143,West Rouge (143),-79.17554049619963,43.807328787337724,1,1,0,0,0
January,Tuesday,2021,10,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.5207393594055,43.60719729698625,1,0,0,0,0
January,Wednesday,2021,17,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.36981225067906,43.645539884643526,1,0,1,0,0
January,Wednesday,2021,18,D42,,YES,NO,NO,146,Malvern East (146),-79.23874077059025,43.79386448886356,1,0,0,0,0
January,Wednesday,2021,17,D55,,NO,YES,NO,065,Greenwood-Coxwell (65),-79.33236832170581,43.68147619661608,0,0,0,1,0
January,Wednesday,2021,17,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.42907611022677,43.732983363106165,1,0,0,0,0
January,Wednesday,2021,8,D42,,NO,NO,YES,129,Agincourt North (129),-79.2615111404873,43.796142898131784,1,0,1,0,0
January,Wednesday,2021,5,D22,,NO,NO,YES,015,Kingsway South (15),-79.5077519959708,43.64816426888657,1,0,0,0,0
January,Wednesday,2021,15,D12,,NO,YES,NO,110,Keelesdale-Eglinton West (110),-79.47157940275883,43.68212091045997,1,0,0,0,0
January,Wednesday,2021,15,D53,,NO,NO,YES,096,Casa Loma (96),-79.41118654305089,43.68470102823074,1,0,0,0,0
January,Wednesday,2021,16,D32,,NO,YES,NO,027,York University Heights (27),-79.47145783710086,43.76782295794078,1,0,0,0,0
January,Wednesday,2021,9,D22,,NO,YES,NO,158,Islington (158),-79.55720538449542,43.6383293132569,1,0,0,0,0
January,Wednesday,2021,16,D23,,NO,NO,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.58379757246055,43.74680967781584,1,0,0,0,0
January,Wednesday,2021,15,D55,,NO,NO,YES,063,The Beaches (63),-79.32842319762746,43.659231141961236,1,0,0,0,0
January,Wednesday,2021,10,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.36857822669519,43.76030399665165,1,0,0,0,0
January,Wednesday,2021,15,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.29810638446001,43.781056836166805,1,0,0,0,0
January,Wednesday,2021,12,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.24978785889913,43.793651787253864,1,0,0,0,0
January,Wednesday,2021,17,D32,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.40671388896679,43.74414518291392,1,0,0,0,0
January,Wednesday,2021,7,D41,,NO,YES,YES,122,Birchcliffe-Cliffside (122),-79.24914810504751,43.706567617052784,1,0,1,0,0
January,Wednesday,2021,18,D11,,NO,NO,YES,088,High Park North (88),-79.45998111450979,43.65471921581434,1,0,0,0,0
January,Wednesday,2021,13,D11,,NO,NO,YES,089,Runnymede-Bloor West Village (89),-79.4991985053962,43.665519946714376,1,0,0,0,0
January,Wednesday,2021,10,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37851934915876,43.659855698959454,1,0,0,0,0
January,Wednesday,2021,6,D31,,NO,NO,YES,027,York University Heights (27),-79.52139740958275,43.77323597873821,1,0,0,0,0
January,Wednesday,2021,9,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45663120802182,43.72274225492661,1,0,0,0,0
January,Wednesday,2021,6,D14,,NO,NO,YES,164,Wellington Place (164),-79.40268203243795,43.643918783916604,1,0,0,0,0
January,Wednesday,2021,11,D33,,NO,NO,YES,047,Don Valley Village (47),-79.35408613952075,43.779940511896015,1,0,0,0,0
January,Wednesday,2021,10,D11,,YES,NO,NO,091,Weston-Pelham Park (91),-79.46069112101719,43.67068024087543,1,0,0,1,0
January,Wednesday,2021,11,D22,,NO,YES,YES,160,Mimico-Queensway (160),-79.48733672027828,43.61727354990839,1,0,0,0,0
January,Wednesday,2021,14,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55873838760459,43.608374704664605,1,0,0,0,0
January,Wednesday,2021,18,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.35594159926632,43.73453770548281,1,0,1,0,0
January,Wednesday,2021,11,D55,,YES,NO,NO,065,Greenwood-Coxwell (65),-79.3279955128728,43.67091777550866,1,0,0,0,0
January,Wednesday,2021,10,D13,,NO,NO,YES,109,Caledonia-Fairbank (109),-79.45802410328207,43.68309429721895,1,0,0,0,0
January,Wednesday,2021,13,D32,,NO,NO,YES,151,Yonge-Doris (151),-79.41289307255896,43.769269288875684,1,0,0,0,0
January,Wednesday,2021,2,D14,,NO,NO,YES,084,Little Portugal (84),-79.43144402285068,43.64964559645311,1,0,0,0,0
January,Wednesday,2021,6,D55,,NO,YES,YES,044,Flemingdon Park (44),-79.33430173002643,43.710012275979146,1,0,0,0,1
January,Wednesday,2021,15,D53,,NO,NO,YES,173,North Toronto (173),-79.39898134140446,43.709588497285964,1,0,0,0,0
January,Wednesday,2021,16,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.33965841873807,43.723001037954745,1,0,0,0,0
January,Wednesday,2021,0,D51,,NO,NO,YES,073,Moss Park (73),-79.36944905342786,43.65452239362609,1,0,0,0,0
January,Wednesday,2021,8,D32,,NO,NO,YES,027,York University Heights (27),-79.47504933891481,43.75722946422733,1,0,0,0,0
January,Wednesday,2021,21,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.48026879650115,43.68332450582691,1,0,0,0,0
January,Wednesday,2021,23,D33,,NO,YES,NO,047,Don Valley Village (47),-79.35408613952075,43.779940511896015,1,0,0,0,0
January,Wednesday,2021,8,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.28344591736287,43.797048912204545,1,0,1,0,0
January,Wednesday,2021,13,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.43901972329311,43.66846242016494,1,0,0,0,0
January,Wednesday,2021,16,D42,,NO,NO,YES,145,Malvern West (145),-79.2209829939733,43.81962877448742,1,0,0,0,0
January,Wednesday,2021,14,D22,,YES,NO,NO,158,Islington (158),-79.56001027688133,43.646340411303456,1,0,1,0,0
January,Wednesday,2021,13,D42,,NO,YES,YES,129,Agincourt North (129),-79.25636435015446,43.80247963158566,1,0,0,0,0
January,Wednesday,2021,1,D14,,YES,NO,NO,163,Fort York-Liberty Village (163),-79.40682833105586,43.63638727632458,1,0,0,0,0
January,Wednesday,2021,12,D31,,NO,YES,YES,025,Glenfield-Jane Heights (25),-79.50813990233154,43.74304645909541,1,0,0,0,0
January,Wednesday,2021,12,D11,,NO,NO,YES,090,Junction Area (90),-79.4692481242266,43.66288735640988,1,0,1,0,0
January,Wednesday,2021,18,D13,,NO,NO,YES,102,Forest Hill North (102),-79.43904159078797,43.698109366034366,1,0,0,0,0
January,Wednesday,2021,0,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.51581404956458,43.612079812736084,1,0,0,0,0
January,Thursday,2021,14,D11,,NO,NO,YES,086,Roncesvalles (86),-79.45001531666036,43.64882760182542,1,0,0,0,0
January,Thursday,2021,18,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29125420165427,43.74609214637711,1,0,0,0,0
January,Thursday,2021,22,D41,,NO,NO,YES,126,Dorset Park (126),-79.27495772550257,43.74959926150445,1,0,1,0,0
January,Thursday,2021,18,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29125420165427,43.74609214637711,1,0,0,0,0
January,Thursday,2021,3,D31,,NO,NO,YES,155,Downsview (155),-79.48592738557139,43.742873705704746,1,0,0,0,0
January,Thursday,2021,6,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45130621630454,43.723657055150866,1,0,0,0,0
January,Thursday,2021,8,D42,,NO,NO,YES,129,Agincourt North (129),-79.28213872009134,43.8046395480884,1,0,0,0,0
January,Thursday,2021,13,D55,,NO,NO,YES,066,Danforth (66),-79.32117323564978,43.68386041645864,1,0,0,0,0
January,Thursday,2021,16,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.38969645288196,43.67737322310971,1,0,0,0,0
January,Thursday,2021,16,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.55667104185852,43.7184194706938,1,0,0,0,0
January,Thursday,2021,17,D42,,NO,NO,YES,144,Morningside Heights (144),-79.2477411784594,43.82400419858669,1,0,0,0,0
January,Thursday,2021,17,D41,,NO,NO,YES,126,Dorset Park (126),-79.28315499463147,43.77175733818908,1,0,0,0,0
January,Thursday,2021,13,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.3764926462255,43.645780884884495,1,0,0,0,0
January,Thursday,2021,10,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.3574816345599,43.75348870310893,1,0,0,0,0
January,Thursday,2021,10,D42,,NO,NO,YES,129,Agincourt North (129),-79.27739262360525,43.81232228309045,1,0,1,0,0
January,Thursday,2021,16,D42,,NO,NO,YES,144,Morningside Heights (144),-79.19905466857112,43.8002900921876,1,0,0,0,0
January,Thursday,2021,15,D51,,NO,NO,YES,074,North St.James Town (74),-79.37540855657336,43.67127351037715,1,0,1,0,0
January,Thursday,2021,17,D31,,NO,NO,YES,021,Humber Summit (21),-79.56441038215858,43.7473021817281,1,0,0,0,0
January,Thursday,2021,14,D32,,NO,NO,YES,153,Avondale (153),-79.41056880669264,43.76011048794732,1,0,0,0,0
January,Thursday,2021,12,D14,,NO,NO,YES,080,Palmerston-Little Italy (80),-79.42814402498794,43.66144760993278,1,0,0,0,0
January,Thursday,2021,15,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.26835251822989,43.78761246300329,1,0,0,0,0
January,Thursday,2021,15,D55,,NO,NO,YES,054,O'Connor-Parkview (54),-79.30076215873969,43.70808508935311,1,0,0,0,0
January,Thursday,2021,15,D41,,NO,NO,YES,124,Kennedy Park (124),-79.26134360340876,43.71653490218626,1,0,0,0,0
January,Thursday,2021,15,D11,,NO,NO,YES,090,Junction Area (90),-79.4588062222316,43.664443640236854,1,0,0,0,0
January,Thursday,2021,14,D22,,NO,NO,YES,020,Alderwood (20),-79.54804338636542,43.608309299821585,1,0,0,0,0
January,Thursday,2021,14,D42,,NO,NO,YES,130,Milliken (130),-79.29651180862847,43.824250741918895,1,0,0,0,0
January,Thursday,2021,13,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.25292789534159,43.70152472545758,1,0,0,0,0
January,Thursday,2021,10,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38644664092172,43.65088528998894,1,0,0,0,0
January,Thursday,2021,10,D32,,NO,YES,YES,032,Englemount-Lawrence (32),-79.4320234934436,43.729093960979085,1,0,0,0,0
January,Thursday,2021,9,D52,,NO,NO,YES,170,Yonge-Bay Corridor (170),-79.38170524337946,43.65188949099311,1,0,0,0,0
January,Thursday,2021,14,D14,,NO,NO,YES,085,South Parkdale (85),-79.42917642422981,43.631465974739804,1,0,1,0,0
January,Thursday,2021,8,D14,,NO,NO,YES,085,South Parkdale (85),-79.43429962217311,43.632512777462566,1,0,0,0,0
January,Thursday,2021,15,D42,,YES,NO,NO,130,Milliken (130),-79.26523123669332,43.827374345440084,1,0,0,0,1
January,Thursday,2021,16,D12,,YES,NO,NO,115,Mount Dennis (115),-79.49881288466511,43.68447249140483,1,0,1,0,0
January,Thursday,2021,17,D43,,NO,YES,YES,138,Eglinton East (138),-79.23262326831393,43.741632881033134,1,0,0,0,0
January,Thursday,2021,18,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.41750762148496,43.726985569761744,1,0,0,0,0
January,Thursday,2021,18,D22,,YES,NO,NO,161,Humber Bay Shores (161),-79.48120021595713,43.62296488969196,1,0,1,0,0
January,Thursday,2021,18,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.5037202155581,43.62676320585417,1,0,1,0,0
January,Thursday,2021,19,D31,,YES,NO,NO,027,York University Heights (27),-79.52139740958275,43.77323597873821,1,0,1,0,0
January,Thursday,2021,19,D52,,YES,NO,NO,169,Bay-Cloverhill (169),-79.38544004687525,43.664739203842935,1,0,0,1,0
January,Thursday,2021,20,D14,,NO,NO,YES,085,South Parkdale (85),-79.43810522063032,43.63409438059739,1,0,0,0,0
January,Thursday,2021,21,D55,,NO,NO,YES,058,Old East York (58),-79.33963622735183,43.69557020518646,1,0,0,0,0
January,Thursday,2021,23,D11,,NO,NO,YES,088,High Park North (88),-79.45998111450979,43.65471921581434,1,0,0,0,0
January,Thursday,2021,14,D42,,NO,YES,NO,145,Malvern West (145),-79.22418537607089,43.807908006921735,1,0,0,0,0
January,Thursday,2021,13,D42,,NO,NO,YES,146,Malvern East (146),-79.20012216770506,43.79628799192419,1,0,0,0,0
January,Thursday,2021,6,D23,,NO,NO,YES,007,Willowridge-Martingrove-Richview (7),-79.55766029341221,43.67561865942062,1,0,0,0,0
January,Thursday,2021,13,D31,,NO,NO,YES,024,Black Creek (24),-79.51772111197032,43.75722998520114,1,0,0,0,0
January,Thursday,2021,20,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.29471819616803,43.745372143718285,1,0,0,0,0
January,Thursday,2021,21,D43,,NO,NO,YES,133,Centennial Scarborough (133),-79.17294711625482,43.78187908661461,1,0,0,0,0
January,Thursday,2021,16,D14,,YES,NO,NO,085,South Parkdale (85),-79.44364511878375,43.6376571871944,1,0,0,0,1
January,Thursday,2021,23,D12,,NO,NO,YES,110,Keelesdale-Eglinton West (110),-79.46600120707693,43.6801737147321,1,0,0,0,0
